title;stars;name;text
Atta'awun Puncak Mosque;5;Ayub Solahudin;Icon nya kawasan puncak untuk wisata religi, transit isoma
Atta'awun Puncak Mosque;5;Moch Lukman;
Atta'awun Puncak Mosque;5;Imez;Adeeeem
Atta'awun Puncak Mosque;2;ai nur hasanah;
Atta'awun Puncak Mosque;5;Entuy Kutuy;
Atta'awun Puncak Mosque;5;Misrul Tanjung;Mesjid nya bagus dan pemandangan dari Mesjid ke arah sekitarnya cukup bagus dan pengunjungnya juga ramai
Atta'awun Puncak Mosque;3;Ucvf Yusuf Technician;Masjidnya Bagus Adem cuma untuk parkiran diluar gak Rekomend
Atta'awun Puncak Mosque;5;Sapto H;
Atta'awun Puncak Mosque;5;Godfan Maung Panjalu Maung Lumbuk;
Atta'awun Puncak Mosque;5;Arie Bulle;
Atta'awun Puncak Mosque;5;hambalang official;
Atta'awun Puncak Mosque;5;Nur Ruslan;Adem & sejuk hati & pikiran Krn bisa ibadah sambil menghirup udara segar di pegunungan puncak Bogor.
Atta'awun Puncak Mosque;5;IRFAN MAULANA SAPUTRA (Fans Edogawa);
Atta'awun Puncak Mosque;5;Ponco Prasetyo;
Atta'awun Puncak Mosque;5;Yuli Susanto;Adem ,sejuk ,,,,makin macet ,,,mending naik motor.
Atta'awun Puncak Mosque;5;CBS cikeruda bebas sampah;
Atta'awun Puncak Mosque;5;Ibnu Farchan;Sejuk
Atta'awun Puncak Mosque;5;Aisyah Qonita;
Atta'awun Puncak Mosque;5;Jams Jamsboy;Nyaman, adem dan bikin betah suasana nya
Atta'awun Puncak Mosque;1;Abdul Saleh;
Atta'awun Puncak Mosque;5;Abdul Rusdi;
Atta'awun Puncak Mosque;5;Prasetya Ningsih;Berangkat selepas subuh, smpai lokasi jam 6.30, santai menikmati suasana pagi, jalanan masih lengang, bs sarapan dan sholat Dhuha disini. Alhamdulillah
Atta'awun Puncak Mosque;5;Trie Miyarno;Ok
Atta'awun Puncak Mosque;5;Anita Moon;
Atta'awun Puncak Mosque;5;Wahyu Purwono;Ibadah dimasjid ini sangat luar biasa selain tempatnya nyaman, juga pemandangan alamnya sangat indah, subhanallah...
Atta'awun Puncak Mosque;5;Reza Adi Wiryawan;View dari sini, top of the best
Atta'awun Puncak Mosque;5;Dedy Ariansyah;
Atta'awun Puncak Mosque;5;cocot boros;
Atta'awun Puncak Mosque;3;fadhilah;Rame banget. Bnyk yg sekedar main air di kawasan masjid, aroma pop mie dimana mana. Parkir mobil AUTO FULL kalo libur
Atta'awun Puncak Mosque;5;Agus Dimas;
Atta'awun Puncak Mosque;5;Mayo Reznor;
Atta'awun Puncak Mosque;5;Amjah Supriyatna;
Atta'awun Puncak Mosque;5;azwar fauzi;Masjidnya nyaman dan bagus
Atta'awun Puncak Mosque;5;Anty Ndutz;
Atta'awun Puncak Mosque;5;Aulia Rahman;Masjid bagus cocok untuk istirahat dan sembahyang
Atta'awun Puncak Mosque;5;khoirunnisa lutfiah;
Atta'awun Puncak Mosque;5;Fauzan Rahman;
Atta'awun Puncak Mosque;5;NF Channel;
Atta'awun Puncak Mosque;5;Macan Petukangan;
Atta'awun Puncak Mosque;5;Siti Nuraini;
Atta'awun Puncak Mosque;5;adi nugroho;
Atta'awun Puncak Mosque;5;Lia Yuliatin;
Atta'awun Puncak Mosque;5;Jarot Rot;Baru pertama kali, tp emg hotelnya bagus bersih, akses mudah kemana2
Atta'awun Puncak Mosque;5;Radja Syah;
Atta'awun Puncak Mosque;5;Joy Harjono;
Atta'awun Puncak Mosque;5;Syahdan Muhammad Fauzi;
Atta'awun Puncak Mosque;5;Fajrinsyah Ramadhan;
Atta'awun Puncak Mosque;5;Husnul Hotimah;
Atta'awun Puncak Mosque;5;Burhanudin Rabani;
Atta'awun Puncak Mosque;5;Ade Mulyadi;Pertama kali datang alas kaki sudah dilepas lebih dari 10 meter dari masjid, artinya kebesihan dan kesucian sangat diutamakan.
Atta'awun Puncak Mosque;5;ria ningsih;
Atta'awun Puncak Mosque;5;Ij Ijah;Rame banget, tempat parkir mgk kurang luas tp masih oke sih.
Atta'awun Puncak Mosque;5;Fitri Chairiyah;Mesjid yg megah di atas bukit, udara bersih, halamannya luas, fasilitas bagus, toilet bersih, tempat untuk singgah menunaikan kewajiban, dan tempat yg nyaman melepas lelah setelah berkendara, buat photography juga bagus
Atta'awun Puncak Mosque;5;ayu hanifa;
Atta'awun Puncak Mosque;5;Agus Hikmatulloh;Bersih, Nyaman, Aman
Atta'awun Puncak Mosque;4;أبو زياد;يستاهل
Atta'awun Puncak Mosque;5;Novika Anggraini;MasyaAllah, wajib mengunjungi Rumah Allah yang satu ini..
Atta'awun Puncak Mosque;5;Ulluhiyah Azizah;
Atta'awun Puncak Mosque;5;Adhitya T S;
Atta'awun Puncak Mosque;5;Dedi Sutrisno;
Atta'awun Puncak Mosque;5;yan kurniya;Tempatnya dingin 🥶
Atta'awun Puncak Mosque;5;Clarra Intan;
Atta'awun Puncak Mosque;5;Roberts Rohman;Dingin banget cuaca nya
Atta'awun Puncak Mosque;5;selamet arif;
Atta'awun Puncak Mosque;5;Aa Shoop;Aman dan nyaman
Atta'awun Puncak Mosque;5;Erwin Wijaya;Masjid nya bersih
Atta'awun Puncak Mosque;5;syarif uddin;
Atta'awun Puncak Mosque;5;Kg aseptomy_rifai Ahmad rifai;
Atta'awun Puncak Mosque;5;ARTLICIOUS KUKU PALSU;Tempat hiling dadakan
Atta'awun Puncak Mosque;5;Ahmad Gojali;
Atta'awun Puncak Mosque;5;Akmal Mujaddid;
Atta'awun Puncak Mosque;5;Angga Jaro;Tempat nya enak toilet nya bgt langganan klo k puncak pasti mampir k sini adem bgt tempat nya
Atta'awun Puncak Mosque;5;Gatotdwi Saputra;
Atta'awun Puncak Mosque;5;Jajang Samsudin;
Atta'awun Puncak Mosque;5;Preacher Phd;
Atta'awun Puncak Mosque;5;Herera Brigitaa;
Atta'awun Puncak Mosque;5;Dapurnya Jasmine;
Atta'awun Puncak Mosque;5;Titik Lyasih;Nyaman, tenang, sejuk, bersih, pelayanan ramah, sangat cocok untuk healing jiwa dan raga bisa tempat bermain untuk anak-anak, main air dan wisata kuliner. Sangat rekomended
Atta'awun Puncak Mosque;5;sandi fire;
Atta'awun Puncak Mosque;5;Nida Maelani;
Atta'awun Puncak Mosque;5;boedy hamza;Keren dehharus datang yooo
Atta'awun Puncak Mosque;5;Maryadi;
Atta'awun Puncak Mosque;4;Irwan devista;Tempat ibadah sekaligus tempat wisata keluarga
Atta'awun Puncak Mosque;5;Muhammad Saad nast;
Atta'awun Puncak Mosque;5;Ade Icuk P;
Atta'awun Puncak Mosque;5;Muhamad Suroso;
Atta'awun Puncak Mosque;5;Endah Puspitasari;
Atta'awun Puncak Mosque;5;onechenk gunawan;Adem
Atta'awun Puncak Mosque;1;Nadhira Alchatari;jalan bareng keluarga.. brngkat sore dri jkrta niatnya mw jalan2 aj.. pas mw pulang macet+ujan pulak.. mampir lah d masjid ini.. krna udh mlam.. rebahan lah d masjid.. ealahhh baru rebahan udh d bngunin sama pengurusnya.. gk boleh tidur d masjid.. lahhh saya muslim masa iya mw numpang tidur sebentar aj gk boleh.. masa saya mw numpang tidur d gereja?.. pea petugasnya nih.. mw untung nya doank.. 👎
Atta'awun Puncak Mosque;5;Nikita P;
Atta'awun Puncak Mosque;5;Asya putri Salsabila;
Atta'awun Puncak Mosque;5;Siti Luthfiah;
Atta'awun Puncak Mosque;5;Zahrotunnufuus;
Atta'awun Puncak Mosque;5;Arida Annisa;
Atta'awun Puncak Mosque;5;Kevin Haidir;Suasana Mesjid yg nyaman dan adem banget
Atta'awun Puncak Mosque;4;Ahmad Zaenudin;
Atta'awun Puncak Mosque;5;Rachmat Saleh;
Atta'awun Puncak Mosque;5;Nisa Lutviani;
Atta'awun Puncak Mosque;5;Sella Septiana;
Atta'awun Puncak Mosque;5;Anggita Anggita Lidya Fitri;
Atta'awun Puncak Mosque;5;Esa Bagus Anugrah;
Atta'awun Puncak Mosque;5;baiquni ismail;
Atta'awun Puncak Mosque;5;Ahmad Wafiy El Khabieri;
Atta'awun Puncak Mosque;5;Alan Sugara;
Atta'awun Puncak Mosque;5;Ari;
Atta'awun Puncak Mosque;5;Andi Riantikto;Suasana nyaman dan sejuk
Atta'awun Puncak Mosque;5;Satriadi Satriadi;"Masjid atta'awun adalah salah satu masjid ikonik yang ada dipuncak. Fasilitas lengkap dan bersih sekali suasananya seperti puncak pada umumnya adem. Anak anak juga bisa main air di kolam kolam sekeliling masjid.
Parkiran luas dan banyak penjual jadi jangan takut lapar."
Atta'awun Puncak Mosque;5;Peggy Nancy;
Atta'awun Puncak Mosque;5;CV. BERKAH HIDUP NUSA JAYA GAS BHN;
Atta'awun Puncak Mosque;5;HamrinaBea;
Atta'awun Puncak Mosque;5;Anggi Boil;
Atta'awun Puncak Mosque;4;Ines Nugroho;Parkir mobil yang diluar weekend 20ribu
Atta'awun Puncak Mosque;5;Bambang Istijab;
Atta'awun Puncak Mosque;5;Anne W;
Atta'awun Puncak Mosque;5;Roro Rahayu Inggriani;Alhamdulillah akhirnya bisa sholat disalah satu masjid di jalan raya puncak. Untuk parkir motor bisa di dalam ya dan cukup luas walaupun waktu itu datang dijam sholat dzuhur dan akhir pekan. Harus siapkan plastik untuk tempat sepatu atau sendal, tapi ada tempat penitipannya juga kok. Ada kantin dan beberapa jajanan juga, jd bisa sambil istirahat setelah perjalanan panjang sambil menikmati view puncak dan juga melihat keindahan yang diciptakan-Nya.
Atta'awun Puncak Mosque;5;Fikri Al-Munawar;
Atta'awun Puncak Mosque;4;Heryansyah Djaelani;Masjid nya nyaman, hanya pintu masuk parkirnya yang sangat berbahaya
Atta'awun Puncak Mosque;5;MS;Bersih dan sejuk
Atta'awun Puncak Mosque;4;Pratama Nugroho;
Atta'awun Puncak Mosque;5;Agus sulaiman;
Atta'awun Puncak Mosque;5;Anshari Guswandi;Gokil sih ini masjid Luar biasa Menyenangkan
Atta'awun Puncak Mosque;5;Dendi Andriana;
Atta'awun Puncak Mosque;5;althaf hiro;
Atta'awun Puncak Mosque;5;saikhun muamar kholis;
Atta'awun Puncak Mosque;5;Nazhirul rachman;Suasananya sejuk tenang.
Atta'awun Puncak Mosque;3;Muhammad Yahya;Shlt dhuhur...trus sambil istirahat sejenak
Atta'awun Puncak Mosque;5;Ahmad Sofian;
Atta'awun Puncak Mosque;5;Sularno Lani;tempatnya nyaman.. hanya PR untuk parkir R4
Atta'awun Puncak Mosque;5;Adamprast 00;
Atta'awun Puncak Mosque;5;iku san;
Atta'awun Puncak Mosque;5;Wawan Herdiansyah;Mesjid nya nyaman , suasananya dingin karena nyampe situ masih pagi banget, parkir susah penuh karena weekend
Atta'awun Puncak Mosque;5;Firmansyah;
Atta'awun Puncak Mosque;5;Eddy jhonatan;
Atta'awun Puncak Mosque;5;Iin Fatimah;Bagus, saya suka, karna di saat kita lelah diperjalan, kita bisa beribadah sambil beristirahat di suasana sejuk
Atta'awun Puncak Mosque;5;Wahyu Saputra;Bagus suasana nya adem fasilitas nya kaya mushola
Atta'awun Puncak Mosque;5;Dar madjie;
Atta'awun Puncak Mosque;5;Mardi Yono;Sangat nyaman setiap kita Shollat sambil beristirahat disana
Atta'awun Puncak Mosque;5;R.GUNADI Gunadi;Adem, bersih.
Atta'awun Puncak Mosque;5;Lupita Sari;
Atta'awun Puncak Mosque;5;Maimanah maimanah;Tempat nya sejuk adem..
Atta'awun Puncak Mosque;5;MUHAMAD HAPID;
Atta'awun Puncak Mosque;5;Aceng Fikri;
Atta'awun Puncak Mosque;5;ALI ZUBAIDY, ST. MAPPI Cert.;
Atta'awun Puncak Mosque;5;Ayah Fadilah;
Atta'awun Puncak Mosque;5;Go Fashion;
Atta'awun Puncak Mosque;5;Abee Latiev;Tempat terbaik di puncak,cuma parkirannya yg lumayan mahal,sama kondisinya jelek,harusnya bisa lebih rapih jalanan di parkirannya
Atta'awun Puncak Mosque;5;dhimas Tri;tidak ada SD kunciran 5 disana
Atta'awun Puncak Mosque;5;Kusno Prasetyo;
Atta'awun Puncak Mosque;5;Lion Parcel Pos Condet Pejaten;
Atta'awun Puncak Mosque;4;Arten Abraham;Semalam pas lewat sini arah cipanas mampir buat sholat maghrib , karena parkiran didalam penuh sy parkir [inggir jalan,baru turun mobil udah didatangi tukang parkir dan diminta bayar 15rb... Gila gak tuch.. sholat gak sampai setengah jam disuruh bayar parkir liar 15rb. Mohon pengelola Masjid agar  lahan parkir diarea masjid jangan dijadikan temat jualan agar lahan parkir tersebut bisa menampung lebih banyak kendaraan dan untuk Polri serta PolPP untuk menindak tegas segala kegiatan parkir liar yg ada di seluruh Indonesia karena ini kasi premanisme yg sangat meresahkan masyarakat.
Atta'awun Puncak Mosque;5;Shafira Bilqisthi;Sangat nyaman untuk beribadah..
Atta'awun Puncak Mosque;5;Yofit ArisMan TafoNao;
Atta'awun Puncak Mosque;5;Ojon “Ojon” JS;
Atta'awun Puncak Mosque;4;Ikbal Setiawan;
Atta'awun Puncak Mosque;5;Reza Siahaan;
Atta'awun Puncak Mosque;5;Johan Haryanto;
Atta'awun Puncak Mosque;5;Tia Aulia;
Atta'awun Puncak Mosque;5;Angga Mawardi;Air nya sejuk
Atta'awun Puncak Mosque;5;haris saputra;
Atta'awun Puncak Mosque;5;Channel Hiburan;
Atta'awun Puncak Mosque;5;Ika Maulida;Parkir 2 jam 9 rebu
Atta'awun Puncak Mosque;5;Seno Ilham Maulana;
Atta'awun Puncak Mosque;5;Endang Fauzi;Dingin
Atta'awun Puncak Mosque;5;Jamal Anshari;
Atta'awun Puncak Mosque;5;Husain Al amin;hobi dan ternak
Atta'awun Puncak Mosque;5;Budi yanto;
Atta'awun Puncak Mosque;5;Yonki Zoldyck;
Atta'awun Puncak Mosque;4;Ahmad Lutfhi;
Atta'awun Puncak Mosque;5;indra firmansyah;
Atta'awun Puncak Mosque;5;Rista Damayanti;"Seperti biasa yaa, tempat rehat dr kemacetan..
Sekarang sudah ada kursi pijat yg bikin rileks sehabis jalan jauh.. murah lg hihihi"
Atta'awun Puncak Mosque;4;Sukar Tini;Suka kesini jadi langganan buat ngadem selain kita bisa istirahat,bisa solat dengan tenang..klo bawa anak kecil bisa diajak main air dibelakang mesjid dengan jernih dan dinginnya air...tarif parkir sesuai lah...ga mahal,jajanan harga biasa aja 👍👍
Atta'awun Puncak Mosque;5;Deasy Rahmayanti;
Atta'awun Puncak Mosque;5;Sri Rahmawati;Tempat yg indah dan nyaman utk beribadah dan rest area di puncak. betah banget kalo udah disini. pasti pulangnya dari Atta' Awun lewat Jln. Hanjawar lewat puncak 2, tembus Jonggol, Cibucil-Bekasi
Atta'awun Puncak Mosque;5;Haekal Fadhil Basyarahil;
Atta'awun Puncak Mosque;5;Maulana Yusuf;Tempat menepi utk melakukan ibadah dengan suasana yg sangat nyaman dan udara yg dingin ..
Atta'awun Puncak Mosque;5;makhmud riadh;
Atta'awun Puncak Mosque;5;Bulux Lux;Bagus
Atta'awun Puncak Mosque;5;Quin Cake Cianjur;Masya Allah suasana ya g nyaman
Atta'awun Puncak Mosque;4;Wisnu Ramadhanu Aksomo;
Atta'awun Puncak Mosque;5;ARSYA VLOG;Sering macet saat hari libur
Atta'awun Puncak Mosque;5;Luvie Amelia;Alhamdulillah bisa kesini jg setelah sekian lama n lumayan y utk kdalam masjid kudu naex tanggga yg super duper tinggi bgt jd g worthit utk org tua y tp sebelum masuk masjid sendal hrs lepas n kaki dianjurkan batuan yg seperti terasa kaya therapi2 gtu enak jg n ada air yg mengalir utk cuci kaki kta sebelum msk dlm masjid jg hehee dingin2 seger deh pokona dr udarana yg mantap berasa dimana gtu n kamu jg bs wakaf alquran loh guyz smbl jln2 bs sedekah mantulity g tuh 🤭
Atta'awun Puncak Mosque;5;Yudhi Juliyanto;Kalo Weekdays memang rekomendasi banget buat ke puncak, karna pengunjung yg relatif rame gak sampai padat, dkm masjid juga mengorganisir pengelolaan masjid dengan baik, keren!
Atta'awun Puncak Mosque;5;SULEMAN ZIDAN;
Atta'awun Puncak Mosque;5;Yudi Istomo;"Saya pernah dr pagi hingga menjelang pukul 10 malam
Berasa di hotel
Ha.. Ha.."
Atta'awun Puncak Mosque;5;Muhammad Adriyansyah;
Atta'awun Puncak Mosque;5;Nurmila niawati;
Atta'awun Puncak Mosque;5;Dewi Septianing Purwita;
Atta'awun Puncak Mosque;5;Qwing Wibowo;
Atta'awun Puncak Mosque;5;marisca mulyana;
Atta'awun Puncak Mosque;5;Raka Ariz;
Atta'awun Puncak Mosque;5;Iyan Suryana;Sejuk ....damai
Atta'awun Puncak Mosque;5;Muhammad Ari Andri;
Atta'awun Puncak Mosque;4;Arif Priambodo;Banyak pedagang kaki lima
Atta'awun Puncak Mosque;5;Maulana Yusuf;Senuk
Atta'awun Puncak Mosque;5;Agi Fatinggi Iskandar;Alhamdulillah di tempat tertinggi
Atta'awun Puncak Mosque;3;Ai Adila;
Atta'awun Puncak Mosque;5;Yuni Orba;
Atta'awun Puncak Mosque;5;Fizar Afriani;
Atta'awun Puncak Mosque;5;dias sion;
Atta'awun Puncak Mosque;5;syamsul arief;Masjid favorit bila ke puncak
Atta'awun Puncak Mosque;5;KOST MAMA SHOBRI;
Atta'awun Puncak Mosque;5;ABDUL KOSIM;
Atta'awun Puncak Mosque;5;nia zulfiani;
Atta'awun Puncak Mosque;5;siti nurhasanah_LPM207;
Atta'awun Puncak Mosque;5;L. Kimi Hakim;Dzuhuran sambil nunggu one way arah Ciawi
Atta'awun Puncak Mosque;5;Risma Ratna Sari;
Atta'awun Puncak Mosque;5;haris wicahyono sh;
Atta'awun Puncak Mosque;5;cerita Dunia;
Atta'awun Puncak Mosque;5;Bangbang Sarip Nurhidayat;Nyaman bagus bersih
Atta'awun Puncak Mosque;5;Ita Rosita;
Atta'awun Puncak Mosque;5;Gugun Fahuri;Pacaran Halal Berdua Istri
Atta'awun Puncak Mosque;5;dhias priliani;
Atta'awun Puncak Mosque;5;Sahabudin Abdurrohim;
Atta'awun Puncak Mosque;5;Riyon Barbershop;
Atta'awun Puncak Mosque;5;Baba Sultan;Masjid Favorit dipuncak pass... Begitu banyak kenangan disini
Atta'awun Puncak Mosque;4;Pinky Meutia;Terganggu dengan : wong arab yg ga mau nitip sepatunya, dipake sampai batas suci, ditriakin baru nurut☝️
Atta'awun Puncak Mosque;5;Rizky Harisandi;
Atta'awun Puncak Mosque;5;Selamanya Cinta;Back to Allah
Atta'awun Puncak Mosque;5;Farahdiba Asia;Masjid at ta’awun icon dari puncak sendiri slalu lwt mesjid ini klo ke puncak dari sy kecil smpe skrg msh berdiri kokoh. Solat disini air nya duinggiiin. Skali dan jga tinggi tpi sngat dsayangkan ga bisa utk disabilitas yg pake kursi roda krna solat nya utk preempuan tinggi hrs naik tangga dlu.
Atta'awun Puncak Mosque;5;Shani Ucul;Tempat nya luas sejuk pokoknya ok
Atta'awun Puncak Mosque;4;Rio Barra;
Atta'awun Puncak Mosque;5;Emud thea;
Atta'awun Puncak Mosque;5;Villa Puncak;
Atta'awun Puncak Mosque;5;KLATEN JAYA MOTOR;
Atta'awun Puncak Mosque;5;cpullrock 18;
Atta'awun Puncak Mosque;5;Lukman Umen;
Atta'awun Puncak Mosque;5;Samanta Glass;Bismillah
Atta'awun Puncak Mosque;5;KRISTIANTO. S.H (Bonjef);
Atta'awun Puncak Mosque;5;azooz algamdi07;ممتاز جدا
Atta'awun Puncak Mosque;5;She Jery;
Atta'awun Puncak Mosque;5;witri evalita;
Atta'awun Puncak Mosque;5;april lia;Suka ga kedapetan parkiran padahal Dateng jam 5 subuh
Atta'awun Puncak Mosque;5;Ichigo Kuroshaki;
Atta'awun Puncak Mosque;1;Ady Setiawan;Pesan jam 9 malam jadi jam 11 malam sungguh mengecewakan
Atta'awun Puncak Mosque;5;Azzahra Ramadhina;Masjid Gedung MPR/DPR
Atta'awun Puncak Mosque;5;ResepShe Undangan Pernikahan;masjid yg penuh kenangan
Atta'awun Puncak Mosque;5;Seni Mural;
Atta'awun Puncak Mosque;5;nini Saraswati;Sholat Pertama dimari..Suasananya Sejuk..Fiew Pemandangan Puncak dan kabut yang turun..Liat Videoku dech anak2 betah Banget..Asri kan..Silahkan mampir Sejenak Untuk Melaksanakan Kewajiban Sebagai sesama Muslim Yuk Gassken...Ga Usah Takut ga ada Mukena..Disediakan..Bersih Wangi..
Atta'awun Puncak Mosque;4;Indra Setiawan;
Atta'awun Puncak Mosque;5;Denny Rahmat;
Atta'awun Puncak Mosque;5;Nova PP;Masjidnya bagus & bersih. Banyak tukang dagang. Cilok yg deket pintu keluar parkir enak. Parkir mobil sekitar 2 jam kena 8 ribu. Parkirnya udah pakai pintu otomatis.
Atta'awun Puncak Mosque;5;muhammad nurzain ichwan;Asik buat nongkrong, kalo ke puncak sering mampir kesini, nongkrong di sekitaran parkiran, makan sekuteng atau mie rebus mantap
Atta'awun Puncak Mosque;4;Yahya Yahya;Mantaappppo
Atta'awun Puncak Mosque;5;Wanuzulan Indonesia;"Masjid At-Tawun terletak di Kelurahan Puncak, Kecamatan Puncak, Kabupaten Puncak, Jawa Barat. Berikut ringkasan sejarah masjid tersebut:

- Masjid At-Tawun dibangun pada tahun 1980-an untuk memenuhi kebutuhan beribadah warga Puncak saat itu.

- Awalnya masjid ini dibangun sederhana dengan material kayu dan atap yang terbuat dari sirap daun palem.

- Pada tahun 1990-an, masjid mengalami renovasi dengan memperluas ruang sholat dan membangun kubah di atas mihrab.

- Renovasi besar berikutnya dilakukan pada tahun 2000-an dengan membangun bangunan baru dari beton bertulang dan menara masjid.

- Sampai saat ini Masjid At-Tawun terus berkembang menjadi masjid utama di wilayah Puncak dengan memiliki ruang serbaguna, perpustakaan, dan kantor.

- Masjid ini menjadi tempat silaturahmi dan pusat kegiatan dakwah di Puncak. Berbagai kegiatan keagamaan sering diadakan di halaman masjid.

- Tahun 2023 sempat di renovasi bagian mihrab depan dan perawatan"
Atta'awun Puncak Mosque;5;saman nurhadii86;
Atta'awun Puncak Mosque;5;Isa Wibowo;
Atta'awun Puncak Mosque;5;Novianti Tenri Adila;
Atta'awun Puncak Mosque;5;hadi gunawan;
Atta'awun Puncak Mosque;5;Oscar ban specialist repair Velg bdg;
Atta'awun Puncak Mosque;5;Chikoy Taz;Klo Ramadhan sy selalu sempetin sholat tarawih disini walau hanya sekali, sekarang sdh banyak berubah, rada sepi ga ada lg warung diparkiran mesjid, jd parkir lebih luas. Semoga bertambah keimanan kita semua dan mohon jaga kebersihannya ya klo berkunjung ksini.
Atta'awun Puncak Mosque;5;narwin hadi;Ceritakan pengalaman anda
Atta'awun Puncak Mosque;5;ACHMAD RIKI;
Atta'awun Puncak Mosque;5;Muhammad Akbar Gibrani;
Atta'awun Puncak Mosque;3;Robi'ah Al-Adawiyah;
Atta'awun Puncak Mosque;5;Mansyur Lukman;Alhamdulillah. Masjid puncak mantap. Khusyu
Atta'awun Puncak Mosque;5;Mas Dhien;
Atta'awun Puncak Mosque;5;Den Farhat;
Atta'awun Puncak Mosque;5;fikri istanto;
Atta'awun Puncak Mosque;5;Feryansyah Maulana;Setiap ke puncak pasti mampir ke sini
Atta'awun Puncak Mosque;3;Wadi Virwanto;
Atta'awun Puncak Mosque;5;Wildan Firdaus;Adem banget apalagi di bagian belakang ada sungai kecil yang bisa nyemplung main air disitu
Atta'awun Puncak Mosque;5;do pras;Trmpat ibadah sekaligus rekrrasi
Atta'awun Puncak Mosque;5;Mimi Companero;
Atta'awun Puncak Mosque;5;SATRIA MADANGKARA;hooneymoon.. 20042024
Atta'awun Puncak Mosque;4;Ari Firmansyah;
Atta'awun Puncak Mosque;5;Guntur Raharjo;"Datang saat weekend di malam hari, kondisi gak begitu yang ramai banget. Untuk masuk masjid harus lepas alas kaki, dan ada  petugas penitipan sepatu, jadi saat naik ke tangga, kaki kita dalam keadaan telanjang supaya area masjid gak kotor.

Sebelum masuk masjid kita naik tangga2 batu gitu, agak tajem2 sedikit. Jadi pelan2 saja naik tangganya. Disarankan pakai celana/rok yg bisa diangkat karena sebelum masuk masjid kita harus ngelewatin kolaim air kecil untuk cuci kaki yg airnya lumayan dingin.

Untuk tempat wudhu perempuan lumayan ada banyak kerannya, lokasinya jadi 1 dengan toilet wanitanya juga. Area sholat untuk wanita diarahkan di masjid bagian lantai atas, untuk laki-laki di lantai bawah.

Tempat wudhu pria ada banyak, ada toiletnya juga di sebelahnya.

Bangunan masjid sebenarnya nggak besar, jadi klo Jumatan pasti penuh sekali di sini. Tidak terlalu dingin klo sudah masuk ke dalam masjid. Asal pintu tidak dibuka aja, klo dibuka suka ada angin dingin masuk ke dalam.

Parkiran mobil sempit, parkiran motor juga, tapi klo motor masih bisa sih masuk parkir di dalam, cuma klo mobil biasanya parkir di luar masjid.

Area parkir aspalnya lumayan licin dan bolong2, sayang sekali sih.

Depan masjid ada tempat makan jagung bakar atau mie rebus. Cuma pemandangannya ketutup pohon dari warung. Lebih baik ke warung di sebelah atas masjid attawun atau di sebelah bawahnya. Pemandangannya lebih bagus."
Atta'awun Puncak Mosque;5;Indra Setiawan;
Atta'awun Puncak Mosque;5;Muhamad Rofiq;
Atta'awun Puncak Mosque;5;Maliky Yusup;Apa karna pemandangannya bagus jadi bnyk yg mampir kesana.. padahal masjid disana banyak.
Atta'awun Puncak Mosque;5;Alam Rahman;
Atta'awun Puncak Mosque;5;Ruang Waktu;
Atta'awun Puncak Mosque;5;msnd 77;Masya Allah..
Atta'awun Puncak Mosque;4;deni kuswoyo;Nyaman dan dingin
Atta'awun Puncak Mosque;5;Fery Pramono;Setelah sekian puluh tahun, alhamdulillah bisa ke sini lagi, bahagia
Atta'awun Puncak Mosque;3;ASEP SUKRON;Bgt
Atta'awun Puncak Mosque;5;Nofirman Marlen;
Atta'awun Puncak Mosque;5;Dm Idrus;
Atta'awun Puncak Mosque;5;Debby isdaryani;
Atta'awun Puncak Mosque;5;Ade Zaenul;Nyaman dan enak
Atta'awun Puncak Mosque;5;Andri;
Atta'awun Puncak Mosque;5;Ilham Baginda;Tempat nya bagus, view nya bagus, cuma sayang sekali parkiran nya mahal, mobil / motor sekali parkir 20rb, untuk kuliner rasanya standart saja.
Atta'awun Puncak Mosque;5;Edi Hidayat;
Atta'awun Puncak Mosque;5;KakaChan;
Atta'awun Puncak Mosque;5;maruli mansyah;Sangat sejuk pemandangan dan tmpt nya
Atta'awun Puncak Mosque;5;Viest Manto (ViestManto);
Atta'awun Puncak Mosque;5;Daffa Arrayan10;
Atta'awun Puncak Mosque;5;Herlinafy prasetya;
Atta'awun Puncak Mosque;5;Usen Bin Salim;
Atta'awun Puncak Mosque;5;yudhi yanto;Bagus dan indah
Atta'awun Puncak Mosque;5;Rizka Nabila;
Atta'awun Puncak Mosque;5;mrarfisanto;Selalu menikmati ibadah disini. Dengan suasana yang nyaman dan dingin.
Atta'awun Puncak Mosque;5;Vanny VannyAnissa;MasyaAllah tempat nya nyaman)
Atta'awun Puncak Mosque;5;Sakhy abqary Alfiansyah;Subhanallah masjidnya bgus bngt nyaman pokonya kerenn
Atta'awun Puncak Mosque;5;Paisal Erdi Isal aput;Alhamdulillah sejuk segar....
Atta'awun Puncak Mosque;5;متحف فتحي البنعلي بدارين;
Atta'awun Puncak Mosque;5;Bunda Sa'ad 96;tempat bersih km mnd juga
Atta'awun Puncak Mosque;5;Alfchryz;
Atta'awun Puncak Mosque;5;Yullia Diroushkyza;
Atta'awun Puncak Mosque;1;Roccky Cool;tolong di tertibkan parkir liar dipinggir jalan masjid atawun parkir mobil 20rb dengan nada memaksa
Atta'awun Puncak Mosque;5;Rizki Solehudin;Mantap
